Mod:Item:MetaData, Localized Name
tconstruct:cross_guard:0, Lumium Cross Guard
tconstruct:cross_guard:0, Enderium Cross Guard
tconstruct:cross_guard:0, Alkimium Cross Guard
tconstruct:cross_guard:0, Bismuth Cross Guard
tconstruct:cross_guard:0, Alumite Cross Guard
tconstruct:cross_guard:0, Sapphire Cross Guard
tconstruct:cross_guard:0, Ruby Cross Guard
tconstruct:cross_guard:0, Peridot Cross Guard
tconstruct:cross_guard:0, Malachite Cross Guard
tconstruct:cross_guard:0, Topaz Cross Guard
tconstruct:cross_guard:0, Tanzanite Cross Guard
tconstruct:cross_guard:0, Amethyst Cross Guard
tconstruct:cross_guard:0, Desh Cross Guard
tconstruct:cross_guard:0, Titanium Cross Guard
tconstruct:cross_guard:0, Ichorium Cross Guard
tconstruct:cross_guard:0, Mirion Cross Guard
tconstruct:cross_guard:0, Emerald Cross Guard
tconstruct:large_plate:0, Fusewood Large Plate
tconstruct:large_plate:0, Darkwood Large Plate
tconstruct:large_plate:0, Bloodwood Large Plate
tconstruct:large_plate:0, Ghostwood Large Plate
tconstruct:large_plate:0, Electrical Large Plate
tconstruct:large_plate:0, Energetic Large Plate
tconstruct:large_plate:0, Vibrant Large Plate
tconstruct:large_plate:0, Red Large Plate
tconstruct:large_plate:0, Conductive Large Plate
tconstruct:large_plate:0, Pulsating Large Plate
tconstruct:large_plate:0, Dark Large Plate
tconstruct:large_plate:0, Souled Large Plate
tconstruct:large_plate:0, Large Plate of the End
tconstruct:large_plate:0, Fake-Iron Large Plate
tconstruct:large_plate:0, Wooden Large Plate
tconstruct:large_plate:0, Stone Large Plate
tconstruct:large_plate:0, Flint Large Plate
tconstruct:large_plate:0, Cactus Large Plate
tconstruct:large_plate:0, Bone Large Plate
tconstruct:large_plate:0, Obsidian Large Plate
tconstruct:large_plate:0, Prismarine Large Plate
tconstruct:large_plate:0, End Large Plate
tconstruct:large_plate:0, Paper Large Plate
tconstruct:large_plate:0, Sponge Large Plate
tconstruct:large_plate:0, Firewood Large Plate
tconstruct:large_plate:0, Iron Large Plate
tconstruct:large_plate:0, Pig Iron Large Plate
tconstruct:large_plate:0, Knightslime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Magma Slime Large Plate
tconstruct:large_plate:0, Netherrack Large Plate
tconstruct:large_plate:0, Cobalt Large Plate
tconstruct:large_plate:0, Ardite Large Plate
tconstruct:large_plate:0, Manyullyn Large Plate
tconstruct:large_plate:0, Copper Large Plate
tconstruct:large_plate:0, Bronze Large Plate
tconstruct:large_plate:0, Lead Large Plate
tconstruct:large_plate:0, Silver Large Plate
tconstruct:large_plate:0, Electrum Large Plate
tconstruct:large_plate:0, Steel Large Plate
tconstruct:large_plate:0, Shadowium Large Plate
tconstruct:large_plate:0, Orichalcos Large Plate
tconstruct:large_plate:0, material.lapotron.name Large Plate
tconstruct:large_plate:0, material.almandine.name Large Plate
tconstruct:large_plate:0, material.pyrope.name Large Plate
tconstruct:large_plate:0, material.grossular.name Large Plate
tconstruct:large_plate:0, material.sodalite.name Large Plate
tconstruct:large_plate:0, material.lazurite.name Large Plate
tconstruct:large_plate:0, material.wrought_iron.name Large Plate
tconstruct:large_plate:0, material.stainless_steel.name Large Plate
tconstruct:large_plate:0, material.damascus_steel.name Large Plate
tconstruct:large_plate:0, material.sterling_silver.name Large Plate
tconstruct:large_plate:0, material.rose_gold.name Large Plate
tconstruct:large_plate:0, material.borosilicate_glass.name Large Plate
tconstruct:large_plate:0, material.vanadium_steel.name Large Plate
tconstruct:large_plate:0, material.tungsten_steel.name Large Plate
tconstruct:large_plate:0, material.black_steel.name Large Plate
tconstruct:large_plate:0, material.polytetrafluoroethylene.name Large Plate
tconstruct:large_plate:0, material.manganese_phosphide.name Large Plate
tconstruct:large_plate:0, material.soldering_alloy.name Large Plate
tconstruct:large_plate:0, material.ruridit.name Large Plate
tconstruct:large_plate:0, material.blue_alloy.name Large Plate
tconstruct:large_plate:0, material.epoxy.name Large Plate
tconstruct:large_plate:0, material.plastic.name Large Plate
tconstruct:large_plate:0, material.rhodium_plated_palladium.name Large Plate
tconstruct:large_plate:0, material.ultimet.name Large Plate
tconstruct:large_plate:0, material.uranium_triplatinum.name Large Plate
tconstruct:large_plate:0, Osmiridium Large Plate
tconstruct:large_plate:0, material.hssg.name Large Plate
tconstruct:large_plate:0, material.hsse.name Large Plate
tconstruct:large_plate:0, material.hsss.name Large Plate
tconstruct:large_plate:0, material.naquadah.name Large Plate
tconstruct:large_plate:0, material.naquadah_enriched.name Large Plate
tconstruct:large_plate:0, material.tantalum_carbide.name Large Plate
tconstruct:large_plate:0, material.titanium_carbide.name Large Plate
tconstruct:large_plate:0, material.zeron_100.name Large Plate
tconstruct:large_plate:0, material.trinaquadalloy.name Large Plate
tconstruct:large_plate:0, material.hastelloy_x.name Large Plate
tconstruct:large_plate:0, material.hastelloy_c276.name Large Plate
tconstruct:large_plate:0, material.incoloy_ma_956.name Large Plate
tconstruct:large_plate:0, material.watertight_steel.name Large Plate
tconstruct:large_plate:0, material.molybdenum_disilicide.name Large Plate
tconstruct:large_plate:0, material.stellite_100.name Large Plate
tconstruct:large_plate:0, material.titanium_tungsten_carbide.name Large Plate
tconstruct:large_plate:0, material.maraging_steel_300.name Large Plate
tconstruct:large_plate:0, material.hsla_steel.name Large Plate
tconstruct:large_plate:0, material.hypogen.name Large Plate
tconstruct:large_plate:0, material.celestial_tungsten.name Large Plate
tconstruct:large_plate:0, material.rhugnor.name Large Plate
tconstruct:large_plate:0, material.magneto_hydrodynamically_constrained_star_matter.name Large Plate
tconstruct:large_plate:0, material.nitinol.name Large Plate
tconstruct:large_plate:0, material.inconel_625.name Large Plate
tconstruct:large_plate:0, material.hastelloy_n.name Large Plate
tconstruct:large_plate:0, material.stellite.name Large Plate
tconstruct:large_plate:0, material.hdcs.name Large Plate
tconstruct:large_plate:0, material.lafium.name Large Plate
tconstruct:large_plate:0, material.black_titanium.name Large Plate
tconstruct:large_plate:0, material.talonite.name Large Plate
tconstruct:large_plate:0, material.black_plutonium.name Large Plate
tconstruct:large_plate:0, material.maraging_steel_250.name Large Plate
tconstruct:large_plate:0, material.staballoy.name Large Plate
tconstruct:large_plate:0, material.babbitt_alloy.name Large Plate
tconstruct:large_plate:0, material.zirconium_carbide.name Large Plate
tconstruct:large_plate:0, material.inconel_792.name Large Plate
tconstruct:large_plate:0, material.incoloy_ma_813.name Large Plate
tconstruct:large_plate:0, material.hastelloy_x_78.name Large Plate
tconstruct:large_plate:0, material.hastelloy_k_243.name Large Plate
tconstruct:large_plate:0, material.mar_m_200_steel.name Large Plate
tconstruct:large_plate:0, material.mar_m_200_ce_steel.name Large Plate
tconstruct:large_plate:0, material.tanmolyium_beta_c.name Large Plate
tconstruct:large_plate:0, material.hastelloy_c_59.name Large Plate
tconstruct:large_plate:0, material.hms_1_j_79_alloy.name Large Plate
tconstruct:large_plate:0, material.hy_1301.name Large Plate
tconstruct:large_plate:0, material.super_austenitic_stainless_steel_904_l.name Large Plate
tconstruct:large_plate:0, material.pikyonium_64_b.name Large Plate
tconstruct:large_plate:0, material.incoloy_ds.name Large Plate
tconstruct:large_plate:0, material.inconel_690.name Large Plate
tconstruct:large_plate:0, material.tantalloy_61.name Large Plate
tconstruct:large_plate:0, material.incoloy_020.name Large Plate
tconstruct:large_plate:0, material.hg_1223.name Large Plate
tconstruct:large_plate:0, material.hms_1_j_22_alloy.name Large Plate
tconstruct:large_plate:0, material.superheavy_h_alloy.name Large Plate
tconstruct:large_plate:0, material.superheavy_l_alloy.name Large Plate
tconstruct:large_plate:0, material.platinum_group_alloy.name Large Plate
tconstruct:large_plate:0, Black Quartz Large Plate
tconstruct:large_plate:0, Restonia Crystal Large Plate
tconstruct:large_plate:0, Palis Crystal Large Plate
tconstruct:large_plate:0, Diamatine Crystal Large Plate
tconstruct:large_plate:0, Void Crystal Large Plate
tconstruct:large_plate:0, Emeradic Crystal Large Plate
tconstruct:large_plate:0, Enori Crystal Large Plate
tconstruct:large_plate:0, Sunnarium Large Plate
tconstruct:large_plate:0, Sky Stone Large Plate
tconstruct:large_plate:0, Certus Quartz Large Plate
tconstruct:large_plate:0, Fluix Large Plate
tconstruct:large_plate:0, Fluix Steel Large Plate
tconstruct:large_plate:0, Aquamarine Large Plate
tconstruct:large_plate:0, Starmetal Large Plate
tconstruct:large_plate:0, Crystal Matrix Large Plate
tconstruct:large_plate:0, Neutronium Large Plate
tconstruct:large_plate:0, Infinity Large Plate
tconstruct:large_plate:0, Bound Large Plate
tconstruct:large_plate:0, Sentient Large Plate
tconstruct:large_plate:0, Livingrock Large Plate
tconstruct:large_plate:0, Livingwood Large Plate
tconstruct:large_plate:0, Dreamwood Large Plate
tconstruct:large_plate:0, Manasteel Large Plate
tconstruct:large_plate:0, Terrasteel Large Plate
tconstruct:large_plate:0, Elementium Large Plate
tconstruct:large_plate:0, Draconium Large Plate
tconstruct:large_plate:0, Wyvern Large Plate
tconstruct:large_plate:0, Draconic Large Plate
tconstruct:large_plate:0, Chaotic Large Plate
tconstruct:large_plate:0, Litherite Large Plate
tconstruct:large_plate:0, Erodium Large Plate
tconstruct:large_plate:0, Kyronite Large Plate
tconstruct:large_plate:0, Pladium Large Plate
tconstruct:large_plate:0, Ionite Large Plate
tconstruct:large_plate:0, Aethium Large Plate
tconstruct:large_plate:0, Lonsdaleite Large Plate
tconstruct:large_plate:0, Mica Large Plate
tconstruct:large_plate:0, Apatite Large Plate
tconstruct:large_plate:0, Essence-Infused Large Plate
tconstruct:large_plate:0, Meaty Large Plate
tconstruct:large_plate:0, Slime Large Plate
tconstruct:large_plate:0, Pink Metal Large Plate
tconstruct:large_plate:0, Rubber Large Plate
tconstruct:large_plate:0, Advanced Alloy Large Plate
tconstruct:large_plate:0, Energium Large Plate
tconstruct:large_plate:0, Carbon Fiber Large Plate
tconstruct:large_plate:0, Iridium Large Plate
tconstruct:large_plate:0, UU-Metal Large Plate
tconstruct:large_plate:0, Osmium Large Plate
tconstruct:large_plate:0, Refined Obsidian Large Plate
tconstruct:large_plate:0, Refined Glowstone Large Plate
tconstruct:large_plate:0, HDPE Large Plate
tconstruct:large_plate:0, Dark Matter Large Plate
tconstruct:large_plate:0, Red Matter Large Plate
tconstruct:large_plate:0, Fluxed Electrum Large Plate
tconstruct:large_plate:0, Flux Crystal Large Plate
tconstruct:large_plate:0, Gelid Enderium Large Plate
tconstruct:large_plate:0, Gelid Gem Large Plate
tconstruct:large_plate:0, Thaumium Large Plate
tconstruct:large_plate:0, Void Metal Large Plate
tconstruct:large_plate:0, Primal Metal Large Plate
tconstruct:large_plate:0, Amber Large Plate
tconstruct:large_plate:0, Tin Large Plate
tconstruct:large_plate:0, Aluminium Large Plate
tconstruct:large_plate:0, Nickel Large Plate
tconstruct:large_plate:0, Platinum Large Plate
tconstruct:large_plate:0, Invar Large Plate
tconstruct:large_plate:0, Constantan Large Plate
tconstruct:large_plate:0, Signalum Large Plate
tconstruct:large_plate:0, Lumium Large Plate
tconstruct:large_plate:0, Enderium Large Plate
tconstruct:large_plate:0, Alkimium Large Plate
tconstruct:large_plate:0, Bismuth Large Plate
tconstruct:large_plate:0, Alumite Large Plate
tconstruct:large_plate:0, Sapphire Large Plate
tconstruct:large_plate:0, Ruby Large Plate
tconstruct:large_plate:0, Peridot Large Plate
tconstruct:large_plate:0, Malachite Large Plate
tconstruct:large_plate:0, Topaz Large Plate
tconstruct:large_plate:0, Tanzanite Large Plate
tconstruct:large_plate:0, Amethyst Large Plate
tconstruct:large_plate:0, Desh Large Plate
tconstruct:large_plate:0, Titanium Large Plate
tconstruct:large_plate:0, Ichorium Large Plate
tconstruct:large_plate:0, Mirion Large Plate
tconstruct:large_plate:0, Emerald Large Plate
tconstruct:knife_blade:0, Fusewood Knife Blade
tconstruct:knife_blade:0, Darkwood Knife Blade
tconstruct:knife_blade:0, Bloodwood Knife Blade
tconstruct:knife_blade:0, Ghostwood Knife Blade
tconstruct:knife_blade:0, Electrical Knife Blade
tconstruct:knife_blade:0, Energetic Knife Blade
tconstruct:knife_blade:0, Vibrant Knife Blade
tconstruct:knife_blade:0, Red Knife Blade
tconstruct:knife_blade:0, Conductive Knife Blade
tconstruct:knife_blade:0, Pulsating Knife Blade
tconstruct:knife_blade:0, Dark Knife Blade
tconstruct:knife_blade:0, Souled Knife Blade
tconstruct:knife_blade:0, Knife Blade of the End
tconstruct:knife_blade:0, Fake-Iron Knife Blade
tconstruct:knife_blade:0, Wooden Knife Blade
tconstruct:knife_blade:0, Stone Knife Blade
tconstruct:knife_blade:0, Flint Knife Blade
tconstruct:knife_blade:0, Cactus Knife Blade
tconstruct:knife_blade:0, Bone Knife Blade
tconstruct:knife_blade:0, Obsidian Knife Blade
tconstruct:knife_blade:0, Prismarine Knife Blade
tconstruct:knife_blade:0, End Knife Blade
tconstruct:knife_blade:0, Paper Knife Blade
tconstruct:knife_blade:0, Sponge Knife Blade
tconstruct:knife_blade:0, Firewood Knife Blade
tconstruct:knife_blade:0, Iron Knife Blade
tconstruct:knife_blade:0, Pig Iron Knife Blade
tconstruct:knife_blade:0, Knightslime Knife Blade
tconstruct:knife_blade:0, Slime Knife Blade
tconstruct:knife_blade:0, Slime Knife Blade
tconstruct:knife_blade:0, Magma Slime Knife Blade
tconstruct:knife_blade:0, Netherrack Knife Blade
tconstruct:knife_blade:0, Cobalt Knife Blade
tconstruct:knife_blade:0, Ardite Knife Blade
tconstruct:knife_blade:0, Manyullyn Knife Blade
tconstruct:knife_blade:0, Copper Knife Blade
tconstruct:knife_blade:0, Bronze Knife Blade
tconstruct:knife_blade:0, Lead Knife Blade
tconstruct:knife_blade:0, Silver Knife Blade
tconstruct:knife_blade:0, Electrum Knife Blade
tconstruct:knife_blade:0, Steel Knife Blade
tconstruct:knife_blade:0, Shadowium Knife Blade
tconstruct:knife_blade:0, Orichalcos Knife Blade
tconstruct:knife_blade:0, material.lapotron.name Knife Blade
tconstruct:knife_blade:0, material.almandine.name Knife Blade
tconstruct:knife_blade:0, material.pyrope.name Knife Blade
tconstruct:knife_blade:0, material.grossular.name Knife Blade
tconstruct:knife_blade:0, material.sodalite.name Knife Blade
tconstruct:knife_blade:0, material.lazurite.name Knife Blade
tconstruct:knife_blade:0, material.wrought_iron.name Knife Blade
tconstruct:knife_blade:0, material.stainless_steel.name Knife Blade
tconstruct:knife_blade:0, material.damascus_steel.name Knife Blade
tconstruct:knife_blade:0, material.sterling_silver.name Knife Blade
tconstruct:knife_blade:0, material.rose_gold.name Knife Blade
tconstruct:knife_blade:0, material.borosilicate_glass.name Knife Blade
tconstruct:knife_blade:0, material.vanadium_steel.name Knife Blade
tconstruct:knife_blade:0, material.tungsten_steel.name Knife Blade
tconstruct:knife_blade:0, material.black_steel.name Knife Blade
tconstruct:knife_blade:0, material.polytetrafluoroethylene.name Knife Blade
tconstruct:knife_blade:0, material.manganese_phosphide.name Knife Blade
tconstruct:knife_blade:0, material.soldering_alloy.name Knife Blade
tconstruct:knife_blade:0, material.ruridit.name Knife Blade
tconstruct:knife_blade:0, material.blue_alloy.name Knife Blade
tconstruct:knife_blade:0, material.epoxy.name Knife Blade
tconstruct:knife_blade:0, material.plastic.name Knife Blade
tconstruct:knife_blade:0, material.rhodium_plated_palladium.name Knife Blade
tconstruct:knife_blade:0, material.ultimet.name Knife Blade
tconstruct:knife_blade:0, material.uranium_triplatinum.name Knife Blade
tconstruct:knife_blade:0, Osmiridium Knife Blade
tconstruct:knife_blade:0, material.hssg.name Knife Blade
tconstruct:knife_blade:0, material.hsse.name Knife Blade
tconstruct:knife_blade:0, material.hsss.name Knife Blade
tconstruct:knife_blade:0, material.naquadah.name Knife Blade
tconstruct:knife_blade:0, material.naquadah_enriched.name Knife Blade
tconstruct:knife_blade:0, material.tantalum_carbide.name Knife Blade
tconstruct:knife_blade:0, material.titanium_carbide.name Knife Blade
tconstruct:knife_blade:0, material.zeron_100.name Knife Blade
tconstruct:knife_blade:0, material.trinaquadalloy.name Knife Blade
tconstruct:knife_blade:0, material.hastelloy_x.name Knife Blade
tconstruct:knife_blade:0, material.hastelloy_c276.name Knife Blade
tconstruct:knife_blade:0, material.incoloy_ma_956.name Knife Blade
tconstruct:knife_blade:0, material.watertight_steel.name Knife Blade
tconstruct:knife_blade:0, material.molybdenum_disilicide.name Knife Blade
tconstruct:knife_blade:0, material.stellite_100.name Knife Blade
tconstruct:knife_blade:0, material.titanium_tungsten_carbide.name Knife Blade
tconstruct:knife_blade:0, material.maraging_steel_300.name Knife Blade
tconstruct:knife_blade:0, material.hsla_steel.name Knife Blade
tconstruct:knife_blade:0, material.hypogen.name Knife Blade
tconstruct:knife_blade:0, material.celestial_tungsten.name Knife Blade
tconstruct:knife_blade:0, material.rhugnor.name Knife Blade
tconstruct:knife_blade:0, material.magneto_hydrodynamically_constrained_star_matter.name Knife Blade
tconstruct:knife_blade:0, material.nitinol.name Knife Blade
tconstruct:knife_blade:0, material.inconel_625.name Knife Blade
tconstruct:knife_blade:0, material.hastelloy_n.name Knife Blade
tconstruct:knife_blade:0, material.stellite.name Knife Blade
tconstruct:knife_blade:0, material.hdcs.name Knife Blade
tconstruct:knife_blade:0, material.lafium.name Knife Blade
tconstruct:knife_blade:0, material.black_titanium.name Knife Blade
tconstruct:knife_blade:0, material.talonite.name Knife Blade
tconstruct:knife_blade:0, material.black_plutonium.name Knife Blade
tconstruct:knife_blade:0, material.maraging_steel_250.name Knife Blade
tconstruct:knife_blade:0, material.staballoy.name Knife Blade
tconstruct:knife_blade:0, material.babbitt_alloy.name Knife Blade
tconstruct:knife_blade:0, material.zirconium_carbide.name Knife Blade
tconstruct:knife_blade:0, material.inconel_792.name Knife Blade
tconstruct:knife_blade:0, material.incoloy_ma_813.name Knife Blade
tconstruct:knife_blade:0, material.hastelloy_x_78.name Knife Blade
tconstruct:knife_blade:0, material.hastelloy_k_243.name Knife Blade
tconstruct:knife_blade:0, material.mar_m_200_steel.name Knife Blade
tconstruct:knife_blade:0, material.mar_m_200_ce_steel.name Knife Blade
